"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","kristina","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 04, 2022","United States ","This melatonin is the best tasting and most affective sleep aid I’ve ever taken","","Sleep like a baby","","https://www.amazon.com/gp/profile/amzn1.account.AFU46PAUKG57PBK3R5QCFEDO6LPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=10&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R2SKA2XRLU35SK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Arthur Weston","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","June 25, 2021","United States","Good flavor","","Great taste","","https://www.amazon.com/gp/profile/amzn1.account.AFYMGBLMFPTO4PNCKSBFVCO2A72A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=177&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/RAF15FHBEC5OA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","MMH","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 26, 2021","United States","I take 2 gummies about an hour before going to bed. They help relax me and induce sleep. The gummies have a pleasant taste and are easy to chew. They aren't coated with sugar like some other gummies, which I appreciate.","","Very good at inducing sleep","","https://www.amazon.com/gp/profile/amzn1.account.AF7KK5FX5FTDY7PRMHEZQMHZFKQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=56&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R2YRMMMJHM343D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","B. Booth","","Verified Purchase","Size: 120 Count (Pack of 1) | Style: Extra Strength","B00OJMZSWU","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B00OJMZSWU/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","August 23, 2016","United States","I love gummy vitamins - these are easy to take, work exactly as expected, and don't require water or other beverage to wash down like normal tablets. The flavor of these is fine; they really do taste like fruit snacks, but I can get my supplement needs easily without having to deal with swallowing a small mountain of pills. Super easy to shake out a dose, pop and go. I really hope they never stop making these. (And if it wouldn't make me so darn sleepy, I have considered second doses just because they are tasty...:P )","","Great flavor, easy on the stomach","","https://www.amazon.com/gp/profile/amzn1.account.AG433BMJCTMVF4X5QLJLFUDRLJWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=120&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R3A7KM0L7UPPOS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Elizabeth","","Verified Purchase","Size: 50 Count (Pack of 1) | Style: Kids","B0857XCFG5","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B0857XCFG5/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 29, 2021","United States ","Great product! Exactly as expected.","","Great product","","https://www.amazon.com/gp/profile/amzn1.account.AEVS5WIC5JZWQCZHPQP7MK5LXDVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=175&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R20KRGPLL071E0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Delia Stubelt","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","August 27, 2022","United States","Exactly what I ordered.","","On time","","https://www.amazon.com/gp/profile/amzn1.account.AFVOKKIRRDO24IERSDX7WPJW77IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=27&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R35CQJA3KA7K9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Amazon Customer","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 06, 2022","United States","My son has issues sleeping and these are the first ones that have really worked on him.","","Helps!!","","https://www.amazon.com/gp/profile/amzn1.account.AH3YHYDHEFVPUZNCWVSAAGZ26KBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=46&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R31XEFQS05H5DF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Amanda F","","Verified Purchase","Size: 120 Count (Pack of 1) | Style: Extra Strength","B00OJMZSWU","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B00OJMZSWU/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 30, 2021","United States","The flavor of these are yummy! Easy to chew and swallow. My only beef with them currently is that I am groggy today. I may need to take a half dose. HOWEVER, I did actually sleep last night! That was the bonus!","","Works! Tastes Great!","1","https://www.amazon.com/gp/profile/amzn1.account.AGR6Z76XEKN5BRDSOSAHATSHX6SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=90&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R34FFRV4ZMD0TL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Shakespeare Fan","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 01, 2021","United States","I was so uncomfortable in my 3rd trimester I couldn't get to sleep for the night. Up 10+ times a night, trouble returning to sleep, etc. My doctor recommended this and it really really made a difference. Now able to get to bed fairly early and I'm only up 3-4 times each night. I appreciate that it's a natural solution before taking something like unisom.","","Helps Pregnancy Insomnia","","https://www.amazon.com/gp/profile/amzn1.account.AH7ZREAUBEHWUKQB6DGQIRD3ZTXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=62&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R3SUC5DKWFWSBY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Teresa A. Taylor","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 21, 2021","United States ","Great product, hard to find on store shelves so I plan to keep ordering this product from Amazon.","","Great product, easy to order","","https://www.amazon.com/gp/profile/amzn1.account.AFE6AP4PI5BWIA75Q5KN4M7EK3PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=118&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R3GY8M4L8AZA2H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","TdB","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 22, 2022","United States ","My kids like the taste of it.","","Worth it","","https://www.amazon.com/gp/profile/amzn1.account.AEV6OTR7LONNZALKZRMQVKNNOMCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=73&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R3F85XJL9R5BGE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","Tara Beasley","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","March 21, 2022","United States","I like the product for my granddaughter","","It helps.","","https://www.amazon.com/gp/profile/amzn1.account.AFHNMCPMFH55NYCXEMS3RVOUTVCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=30&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R2DFJGU912YJBE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
"B07PF1SN5B","vitafusion Max Strength Melatonin Gummy Supplements, Strawberry Flavored, 10 mg Melatonin Sleep Supplements, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 100 Count","4.6","5151","JayAmazon Customer","","Verified Purchase","Size: 100 Count (Pack of 1) | Style: Max Strength","B07PF1SN5B","https://www.amazon.com/Vitafusion-Strength-Melatonin-Vitamins-100Count/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","August 07, 2021","United States","I like these and ordered more.","","Work well.","","https://www.amazon.com/gp/profile/amzn1.account.AH65UTV4TBB4N7XSFDD5LIGX7FTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07PF1SN5B/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=68&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Vitafusion","https://www.amazon.com/gp/customer-reviews/R3PFB35BWGWRP4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PF1SN5B","B07PF1SN5B"
