"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B01MAWIGWT","Zarbee's Kids 1mg Melatonin Gummy, Drug-Free & Effective Sleep Supplement for Children Ages 3 and Up, Natural Berry Flavored Gummies, 50 Count","4.7","3256","Mika","","Verified Purchase","Style: Kids Bedtime Melatonin Gummies, 50ct","B01MAWIGWT","https://www.amazon.com/Zarbees-Naturals-Childrens-Melatonin-Supplement-Flavored/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","June 08, 2018","United States","These work great my kids call them sleep vitamins and actually get excited to take them because it looks like candy. Within a hours they are asleep soundly and wake up refreshed I haven't seen any weird side effects and my child is 5.","","They work great pediatrician approved my use changed dose to suit my needs","","https://www.amazon.com/gp/profile/amzn1.account.AFV7FPIFVCBJYFVQG475REMEWUIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=165&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Zarbee's","https://www.amazon.com/gp/customer-reviews/R20G90QEJHUT3L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MAWIGWT","B01MAWIGWT"
"B01MAWIGWT","Zarbee's Kids 1mg Melatonin Gummy, Drug-Free & Effective Sleep Supplement for Children Ages 3 and Up, Natural Berry Flavored Gummies, 50 Count","4.7","3256","Dang Gina!","","Verified Purchase","Style: Kids Bedtime Melatonin Gummies, 50ct","B01MAWIGWT","https://www.amazon.com/Zarbees-Naturals-Childrens-Melatonin-Supplement-Flavored/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 12, 2020","United States","Works great! My kids love the flavor, too! My 5 year old sometimes will wake up around 3am after taking, but this doesn’t seem to happen with my 7 year old.","","Zzzz","","https://www.amazon.com/gp/profile/amzn1.account.AGWEOTHPVSVZR557F67KYK4BMHFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=141&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Zarbee's","https://www.amazon.com/gp/customer-reviews/R1DNP0XQF5FV34/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MAWIGWT","B01MAWIGWT"
"B01MAWIGWT","Zarbee's Kids 1mg Melatonin Gummy, Drug-Free & Effective Sleep Supplement for Children Ages 3 and Up, Natural Berry Flavored Gummies, 50 Count","4.7","3256","josselyn","","","Style: Kids Bedtime Melatonin Gummies, 50ct","B01MAWIGWT","https://www.amazon.com/Zarbees-Naturals-Childrens-Melatonin-Supplement-Flavored/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","January 24, 2021","United States ","Did not work will not buy again and I even gave theme 2 gummies each and it was like nothing 😞","","Will not buy again","","https://www.amazon.com/gp/profile/amzn1.account.AFYDX6Q7LXYHSK3ON7SAJ3CKH6FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=297&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Zarbee's","https://www.amazon.com/gp/customer-reviews/R1TKYU3CCCWUVW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MAWIGWT","B01MAWIGWT"
"B01MAWIGWT","Zarbee's Kids 1mg Melatonin Gummy, Drug-Free & Effective Sleep Supplement for Children Ages 3 and Up, Natural Berry Flavored Gummies, 50 Count","4.7","3256","Sandi","","Verified Purchase","Style: Kids Bedtime Melatonin Gummies, 50ct","B01MAWIGWT","https://www.amazon.com/Zarbees-Naturals-Childrens-Melatonin-Supplement-Flavored/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","June 15, 2021","United States","Works great for my 4 year old! As long as we give it to her 30 minutes before bed, she falls right asleep and stays asleep! No more night terrors!","","Yummy! Great sleep aid!","","https://www.amazon.com/gp/profile/amzn1.account.AFA6B6TJGOLF4VQ5VYEJTXGAHNQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=66&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Zarbee's","https://www.amazon.com/gp/customer-reviews/RQQR5VLSIS3HR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MAWIGWT","B01MAWIGWT"
"B01MAWIGWT","Zarbee's Kids 1mg Melatonin Gummy, Drug-Free & Effective Sleep Supplement for Children Ages 3 and Up, Natural Berry Flavored Gummies, 50 Count","4.7","3256","calcey earl yazzie","","Verified Purchase","Style: Kids Bedtime Melatonin Gummies, 50ct","B01MAWIGWT","https://www.amazon.com/Zarbees-Naturals-Childrens-Melatonin-Supplement-Flavored/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 08, 2020","United States ","At first I was hesitant about these, but I tried them out on my little one who’s 8 years old. He’s had trouble sleeping at night, especially on School Nights. And when he would wake up, he’d be hard to wake up and not wanting to. After I found out about these I gave in to ordering them. On the first night I received them, I him 2 gummies. He loved the taste of them. And I left the room and not to long I checked backed on him and he was knocked out asleep within 20 mins. I was mind blown! He gets so much rest and is well rested that on school mornings he’ll be up before me and is ready to get his day started. He’s smiling and looks like he has enough energy as is. Thank you Zarbees! I will continue to order you guys forever!","","Gummie gods!","","https://www.amazon.com/gp/profile/amzn1.account.AGSENCATTDZE7LAGZHRTN64ZETXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=19&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Zarbee's","https://www.amazon.com/gp/customer-reviews/R2OINU3KA4QLE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MAWIGWT","B01MAWIGWT"
"B01MAWIGWT","Zarbee's Kids 1mg Melatonin Gummy, Drug-Free & Effective Sleep Supplement for Children Ages 3 and Up, Natural Berry Flavored Gummies, 50 Count","4.7","3256","Homero Garza","","Verified Purchase","Style: Kids Bedtime Melatonin Gummies, 50ct","B01MAWIGWT","https://www.amazon.com/Zarbees-Naturals-Childrens-Melatonin-Supplement-Flavored/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 30, 2020","United States","Worked amazing on the first try. My son is beyond hyper and has trouble sleeping at night and wakes up cranky. This helped him get his good night's rest.","","Amazing!","","https://www.amazon.com/gp/profile/amzn1.account.AEBCV5UCSJJT66QXL34URS2OAYHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=316&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Zarbee's","https://www.amazon.com/gp/customer-reviews/R139DR9CF63NH8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MAWIGWT","B01MAWIGWT"
"B01MAWIGWT","Zarbee's Kids 1mg Melatonin Gummy, Drug-Free & Effective Sleep Supplement for Children Ages 3 and Up, Natural Berry Flavored Gummies, 50 Count","4.7","3256","Stephen D","","Verified Purchase","Style: Kids Bedtime Melatonin Gummies, 50ct","B01MAWIGWT","https://www.amazon.com/Zarbees-Naturals-Childrens-Melatonin-Supplement-Flavored/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 25, 2020","United States","Sometimes my boys need help settling down and going to bed. I can tell When they will need help when it’s 9 and they are bouncing off the walls and they have school the next day. You can definitely tell a difference in their schoolwork and performance the next day when they had a restful nights sleep.","","I gave my kids 1/2 on Sunday nights and they have a restful sleep with no grogginess","","https://www.amazon.com/gp/profile/amzn1.account.AEX4REYVR5N5MGCBIQUNB5HJNJDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=87&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Zarbee's","https://www.amazon.com/gp/customer-reviews/R2XIU5574BWM71/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MAWIGWT","B01MAWIGWT"
"B01MAWIGWT","Zarbee's Kids 1mg Melatonin Gummy, Drug-Free & Effective Sleep Supplement for Children Ages 3 and Up, Natural Berry Flavored Gummies, 50 Count","4.7","3256","AmylStill","","Verified Purchase","Style: Kids Bedtime Melatonin Gummies, 50ct","B01MAWIGWT","https://www.amazon.com/Zarbees-Naturals-Childrens-Melatonin-Supplement-Flavored/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 08, 2020","United States ","My daughter usually wakes up at least once if not two or even 3 times a night, but not with this product! At most, she will get up once, but she often sleeps through the night with this product and she LOVES the flavor!","","Great poduct!","","https://www.amazon.com/gp/profile/amzn1.account.AECYF5NI7N62KTLKX2SQ7IU4UROQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=73&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Zarbee's","https://www.amazon.com/gp/customer-reviews/R38ES20SGQ2BQV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MAWIGWT","B01MAWIGWT"
"B01MAWIGWT","Zarbee's Kids 1mg Melatonin Gummy, Drug-Free & Effective Sleep Supplement for Children Ages 3 and Up, Natural Berry Flavored Gummies, 50 Count","4.7","3256","Brooke","","Verified Purchase","Style: Kids Bedtime Melatonin Gummies, 50ct","B01MAWIGWT","https://www.amazon.com/Zarbees-Naturals-Childrens-Melatonin-Supplement-Flavored/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","February 10, 2022","United States","Both my kids started gagging immediately after tasting it. Didn't even ingest any so I can't give much more of a review. They now run away when they see the bottle.","","Not kid approved","1","https://www.amazon.com/gp/profile/amzn1.account.AHDMAL5TGFYGKX66YVPSBYEVDXVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=244&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Zarbee's","https://www.amazon.com/gp/customer-reviews/R8204ZPKNKYFY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MAWIGWT","B01MAWIGWT"
"B01MAWIGWT","Zarbee's Kids 1mg Melatonin Gummy, Drug-Free & Effective Sleep Supplement for Children Ages 3 and Up, Natural Berry Flavored Gummies, 50 Count","4.7","3256","Christen Huntley Grayson","","Verified Purchase","Style: Kids Bedtime Melatonin Gummies, 50ct","B01MAWIGWT","https://www.amazon.com/Zarbees-Naturals-Childrens-Melatonin-Supplement-Flavored/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 12, 2019","United States ","These tase great and are very effective.","","No artificial ingredients and very effective","","https://www.amazon.com/gp/profile/amzn1.account.AFY3PLKI4F2NYJUTXHHHJC2Z64TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=247&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Zarbee's","https://www.amazon.com/gp/customer-reviews/R1WMCP58YBC5TP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MAWIGWT","B01MAWIGWT"
"B01MAWIGWT","Zarbee's Kids 1mg Melatonin Gummy, Drug-Free & Effective Sleep Supplement for Children Ages 3 and Up, Natural Berry Flavored Gummies, 50 Count","4.7","3256","kayla","","Verified Purchase","Style: Kids Bedtime Melatonin Gummies, 50ct","B01MAWIGWT","https://www.amazon.com/Zarbees-Naturals-Childrens-Melatonin-Supplement-Flavored/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","May 10, 2021","United States","I use this product for my kids when they have trouble sleeping. Sometimes it works, but when it does they go to sleep quickly","","Good product","","https://www.amazon.com/gp/profile/amzn1.account.AH6OOJYI6TB3J66ZEFNWL22KV4IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=80&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Zarbee's","https://www.amazon.com/gp/customer-reviews/R1DMJ9TEZ3JTO5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MAWIGWT","B01MAWIGWT"
"B01MAWIGWT","Zarbee's Kids 1mg Melatonin Gummy, Drug-Free & Effective Sleep Supplement for Children Ages 3 and Up, Natural Berry Flavored Gummies, 50 Count","4.7","3256","Philip Slocum","","Verified Purchase","Style: Kids Bedtime Melatonin Gummies, 50ct","B01MAWIGWT","https://www.amazon.com/Zarbees-Naturals-Childrens-Melatonin-Supplement-Flavored/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","August 30, 2019","United States","I cannot live without these....","","5 stars","","https://www.amazon.com/gp/profile/amzn1.account.AGFE2QUXDWAQ5AZY7CLRLNG27FBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B01MAWIGWT/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=240&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Zarbee's","https://www.amazon.com/gp/customer-reviews/R3KA73E18B8AGB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MAWIGWT","B01MAWIGWT"
