"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","Nicholas Lagano","","Verified Purchase","","","","4.0","July 09, 2021","United States","Product works when used as directed. This is NOT a muscle relaxer, benzo or antihistamine. I my experience, using right before bedtime and NOT during the day, works like a charm. No racing heartbeat, dizziness, etc. Try not to use every night. Like most medications in this class, you will develop a resistance. I found out the hard way when I took three last week one night and was ready for the ER. Lesson learned.","","Works if used as directed.","","https://www.amazon.com/gp/profile/amzn1.account.AESGUFF7XUDJIDLSKBJ3NXZIEDLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=15&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/R2JUM5UCX47DV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","Kevin","","Verified Purchase","","","","5.0","October 30, 2020","United States","Very effective and fast-acting!","","It really works!","","https://www.amazon.com/gp/profile/amzn1.account.AF2S4QQ4RD6A4TAB43O3IUOESXQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=126&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/R3HVRGE8NRL0CE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","Amazon Customer","","Verified Purchase","","","","5.0","June 27, 2022","United States","Helps me get to sleep","","Not addicting!","","https://www.amazon.com/gp/profile/amzn1.account.AHWDJLAZ3GF4CBYW42AL5P5AXTFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=17&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/R13C0DDZXIS077/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","Gayle Brescia","","Verified Purchase","","","","5.0","April 10, 2021","United States","Perfect for helping fall asleep and sleep well though the night, but what I also like is that I don’t feel drowsy the day after.","","It’s cost effective for the amount you get.","","https://www.amazon.com/gp/profile/amzn1.account.AFILSJFMTXCWBA7NPD3RJJDZS64Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=43&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/R1AV6UX9LLINQO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","Blake Ballard","","Verified Purchase","","","","5.0","October 29, 2019","United States","First of all, I love the taste of these. Not medicine-y at all. I wish they made vitamins or candies flavored this way. Second, they work really well to help you fall asleep. When I say HELP, I really mean it. In my experience, you still have to lay down and let yourself naturally get tired. They won't just sedate you like some pain pills or heavier aids. But they will signal your brain to start slowing down and prep for sleep. I kind of prefer that and wake up feeling more rested with these compared to pain pills.","","Works well if used correctly","29","https://www.amazon.com/gp/profile/amzn1.account.AEJV6557Z4YDWLZL5L2RKOREUCJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=31&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/R1E2EEYJ5OD4QW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","Erin Hubbard","","Verified Purchase","","","","1.0","February 08, 2022","United States ","Didn't work for me. I'll go back to my normal routine.","","Didn't work for me.","","https://www.amazon.com/gp/profile/amzn1.account.AFKYZS2ICTB5CDDATWEYB664MPLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=120&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/RC5Y7WWUC080E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","allan r stackhouse","","Verified Purchase","","","","5.0","July 02, 2022","United States","Did not like product","","Will not use product again","","https://www.amazon.com/gp/profile/amzn1.account.AHURYSGZE2JKZKFEU5PP4TYJQRAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=17&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/RDRTZNKMKBE1Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","AGiambrone","","","","","","5.0","July 13, 2019","United States ","Delicious flavor and very effective…i use them every night and it puts me to sleep with in 30 minutes…My sleep isn’t broken on the nights that I take these… So it keeps you asleep all night which is very very important","","You need these. Now!","1","https://www.amazon.com/gp/profile/amzn1.account.AHXT77CJOLWRYCH4MPEJ3RGAIGYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=113&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/RQHO8K1KSBK4U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","MCNC","","Verified Purchase","","","","5.0","November 15, 2020","United States","Puts me to sleep quickly but no drowsy hangover the next morning","","As Advertised","","https://www.amazon.com/gp/profile/amzn1.account.AGVZEJM7NVIQKLNKF364EZWAVJOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=65&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/R2HH5XD07D32TJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","Sherri Fox","","Verified Purchase","","","","1.0","April 21, 2020","United States","Gross way to sweet","","Yuk","","https://www.amazon.com/gp/profile/amzn1.account.AGDOSRXNYUOY6TGCVFFWRNLE3BVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=107&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/R2Z1YCHL8E52NQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","Kari","","Verified Purchase","","","","5.0","March 22, 2020","United States","Love this product. Quick acting, no grogginess in the morning.","","Works","","https://www.amazon.com/gp/profile/amzn1.account.AGG3WWI4KT2XJP5HQXNDXWK4ASHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=81&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/RLHXS46A2LDW7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","Charlotte","","","","","","4.0","September 07, 2021","United States ","This product works well, no groggy feeling, just don't like that is has sugar.","","Works very well, but contains sugar","1","https://www.amazon.com/gp/profile/amzn1.account.AGDZSAX7XQ5Z5CHFO2CVOLAKYXGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=109&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/RPBH27HGZJ6Y9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","ManhattanMama10021","","Verified Purchase","","","","3.0","January 14, 2021","United States ","At first these were very effective. Lately after taking two - it takes forever to kick in and when it does it gives about 4 hours of sleep. Still looking for an effective sleep aid.","","Could help some people","1","https://www.amazon.com/gp/profile/amzn1.account.AH732Q4JTHNRCUKQ5J4LINA2QTQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=48&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/R3TOR799515KVT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","Jaquay","","Verified Purchase","","","","5.0","September 22, 2022","United States ","Theses always work for me and you don’t wake up gruggy!","","Good stuff","","https://www.amazon.com/gp/profile/amzn1.account.AH2YUSBVPMNOFCVZZHFPGKN6WG5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=125&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/R13YM97ITGM8P5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","Steverino1952","","Verified Purchase","","","","5.0","August 17, 2021","United States ","I get a great night’s sleep. Used nightly, no lingering effects in the morning. Could be a bit better tasting but not bad","","ZeeQuil","","https://www.amazon.com/gp/profile/amzn1.account.AFEKC6GOTTV3KXXWYMCO6WVC77XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=38&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/R1BO40EMEX8L73/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","Cindy","","Verified Purchase","","","","5.0","February 28, 2021","United States","Love it.","","Awesome","","https://www.amazon.com/gp/profile/amzn1.account.AGOUDJEK3ADJ74C4C6JHQRZMJAGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=71&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/R34UUPQQDFHQME/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","Amazon Customer","","Verified Purchase","","","","5.0","October 09, 2021","United States","I work in the music industry and my sleep schedule is constantly changing. These gummies have been everywhere with me for the last 3 years. They are the only thing that lets me sleep sometimes. I don’t feel hung over the next day and they work quick. Highly recommend for any shift worker or anyone that also deals with insomnia. Please don’t ever stop making these or change the formula it’s perfect.","","Can’t live without them now.","1","https://www.amazon.com/gp/profile/amzn1.account.AHFROUYCVEU7DFPOLRSNTH7KOMNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=20&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/R377J7LUGTHCRF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
"B07N46LTJJ","ZzzQuil Pure Zzzs Melatonin Sleep Aid Gummies, Helps You Fall Asleep Naturally, Wildberry Vanilla Flavor, Chamomile Lavender & Valerian Root, 1mg per Gummy, 72 Count","4.5","1316","Ramon","","Verified Purchase","","","","5.0","February 19, 2020","United States ","I like the ease of usage. The soft gummy helps the body absorb faster.","","5 stars!","","https://www.amazon.com/gp/profile/amzn1.account.AGQBGNU6JAN5V4RBRJDQLKDYBZEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07N46LTJJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=79&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","ZzzQuil","https://www.amazon.com/gp/customer-reviews/R3JDOKJLIUJSKO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N46LTJJ","B07N46LTJJ"
